200
38496.568497,98347.899224,57078.325453,68848.446280,99943.460245,12836.165741,41121.987465,13645.492323,40528.726416,82646.009739,66353.725397,8196.140606,1732.879050,72452.938686,36517.341365,59737.375038,18778.923683,65581.925760,59235.961534,49339.738703,98846.849473,52105.909848,37245.240272,66004.974709,6839.901780,60779.212680,25290.287305,74792.410191,51736.738934,20528.131555,73674.644101,90233.307421,18876.030732,30752.969554,59081.753701,18819.490930,43589.135285,203.741119,32464.983243,84117.861692,82849.750894,98818.708630,92314.002288,84582.629934,71271.647270,28831.343606,44320.004925,90050.570943,94413.269356,3555.966413,39390.309598,93260.118782,55661.876251,76635.549861,59265.093490,62501.778067,37414.762495,84555.380786,37294.188212,89151.501419,5083.512294,10968.832267,79384.808840,23959.543016,41721.801811,38466.562494,42779.033936,85310.937086,38670.303604,75244.017169,69428.798731,21520.054451,74062.725752,61742.800972,6102.684339,45334.372975,90574.144615,50422.689254,35384.943871,84987.413924,53978.655703,74775.253460,78247.532706,9640.531907,51410.803321,37512.626150,72142.309965,88825.565805,22068.006889,9436.498130,77977.067224,27151.519173,20405.330433,57361.876018,51111.062179,62127.132234,95828.438502,93890.096105,47438.069321,34498.742059,69134.113228,16866.868005,56018.796547,43196.838934,78609.669014,62121.480876,88531.211899,69183.813583,12544.170130,23916.155724,54171.227461,66522.825823,98691.409174,32418.760120,76163.357720,50102.212448,69931.386260,48305.667685,38927.778253,91999.393140,57742.165805,16904.845431,19150.912266,78147.496228,74266.721439,70261.974436,40274.628463,70095.159894,64152.070494,87712.697773,4593.901907,33286.183676,4579.565732,60612.698444,76483.022599,83189.234737,22734.179320,65014.234452,52373.048273,35278.349439,88930.390166,6544.275734,1801.175216,87621.799340,38963.035844,77964.532926,37724.011741,8894.422105,26270.200565,76651.789985,893.815198,84012.366406,93556.635405,20044.727501,62159.862588,67823.356797,90306.701927,2434.491005,37918.516645,54458.772421,90147.188768,42512.418588,87744.956087,94726.754537,3125.116985,64227.978686,77915.989227,25859.296295,29242.213091,30289.037500,61137.645724,18172.603257,36833.313224,62938.820930,5794.402550,75796.349058,40903.353856,43518.414281,84690.771153,67173.554410,20170.204266,85584.586388,51185.920770,13726.839624,5629.313842,13345.783358,81550.196458,95936.015759,15780.274353,19468.713057,50394.788133,5927.463121,61981.131635,38139.744220,654.217611,65106.248657,2367.722859,78570.206828,90965.544941,31609.935940
8859.244282,52103.190665,49782.539187,45692.557496,15042.011548,55576.941727,21488.906554,55945.365394,99095.356045,6179.677661,23118.919805,19265.560264,91764.264039,74304.840565,32992.399879,97393.577871,87650.623913,14542.596290,93329.593630,3430.898266,34011.309384,43724.381717,9358.361377,95992.441008,81864.125927,10012.578978,61098.689618,84231.848776,88582.785796,52064.234560,15841.784717,97442.030114,4167.425178,65624.323894,43134.587563,19209.436717,21201.265621,64623.494107,75154.802148,20296.621619,70803.171805,98273.721942,39562.181873,62567.435797,72578.562460,72554.581742,59961.013668,60229.186373,87097.178069,53290.607251,63660.084629,21108.487406,97014.988958,73018.445996,17100.928368,78879.114885,83031.024964,78199.618022,63110.963614,71613.810713,30263.852535,78952.748321,69055.840781,34431.277704,44577.072215,12190.428344,53640.714411,65778.337826,76813.922441,28795.516511,86074.959435,47617.094200,27069.238407,25637.141262,10184.529996,99647.800904,98191.722994,70145.543654,59876.987230,85288.901016,23436.150858,23537.071813,6397.388376,20451.139769,96555.517799,23498.316780,99330.254644,79586.542716,1697.934756,62441.218258,51200.353383,31961.787281,41393.966532,20256.194164,66393.064975,85971.038737,32446.622498,20033.779339,51749.376516,9260.544893,48829.295887,37824.335904,56877.639129,75898.534284,63461.477156,67062.169115,75546.335141,61653.200150,37207.712722,35423.322324,46942.101120,60643.863570,58960.394127,53339.489532,81095.003330,55515.911880,76837.806302,80425.257974,35102.454549,78535.741048,42866.476185,86302.807969,10497.528282,84260.442708,6559.002086,76890.593246,70231.481444,39005.624574,96924.372575,21980.857914,48266.169456,45753.668415,59805.193855,5143.808539,21652.202699,23266.670965,72205.977644,97198.537829,84919.871105,9413.690320,32621.860154,31861.972225,70057.553880,91582.254271,85201.461747,51152.557210,47098.166150,62039.268003,31577.815137,82200.620689,40575.009004,74444.291312,68503.428612,51072.537276,58704.733973,75062.430687,27963.130476,28936.215371,14068.055215,24887.503004,50917.073321,62334.224708,70641.171456,10722.267129,67478.033236,92293.374144,33988.938084,39684.010880,89491.911927,18908.809189,49097.701190,22113.772034,50770.781404,19155.255070,13696.026305,35972.243105,70307.812270,60794.192445,98011.511098,1885.627361,42994.813088,38586.520055,76329.918663,11498.241700,89659.057321,35034.652589,86560.672377,17622.187750,63970.867997,628.727592,42509.690744,14887.941272,62962.952289,13150.862154,25610.208391,30440.985479,5444.236251,59599.146465,70124.996349,94936.148215
78507.955644,19222.697540,17049.920203,29278.737001,38377.952600,30745.946497,65250.980096,8685.764823,91540.138933,63262.491148,10571.392174,34534.952021,1849.011156,86901.310827,46033.193710,91508.068467,21935.963369,32593.866040,9130.256171,85906.831356,33222.593622,51639.946952,794.772581,96185.545901,64790.809095,26404.980962,26626.531380,70235.045383,86004.127464,96751.527720,65171.193552,64512.083061,15974.225213,82221.113744,93790.820099,54352.177803,12967.060242,59041.800149,63037.942616,4507.199128,22304.291296,73609.334780,39042.151138,24153.302442,60510.645560,85075.344838,15661.370910,82446.608965,17669.210879,24791.627070,68353.440275,50891.804491,76431.574012,69148.212893,47077.350392,41222.383107,95553.193845,73703.881763,11457.428443,81557.321262,70455.409436,76628.621985,46069.404323,86429.634685,58849.735683,39860.224376,40781.812441,71816.795914,98902.024515,3819.755057,76323.995079,21206.315764,77429.089827,15366.146170,45359.618243,37939.735386,441.491009,61020.989143,20386.344305,18110.701877,85812.616203,88739.784570,69002.506358,62244.190215,57887.997416,16079.856704,3466.573276,53441.191261,89783.738457,14924.001709,34998.512477,60239.147893,91552.623684,81067.916791,46668.782531,50402.359320,20928.141120,87450.594963,22219.155235,19830.165634,91270.350010,98543.150303,41036.481389,68699.439836,13909.296427,86396.099622,6639.175176,14350.787426,47417.088718,27025.519471,32461.489293,33229.704922,15765.303994,1463.995652,95473.895127,73653.301447,17543.852346,98940.468393,27094.492662,7327.590802,13864.470055,62093.005129,67566.738685,5417.093693,43160.921920,14235.521170,55819.453003,64089.063030,1686.116086,78038.608228,83919.228654,92956.466132,76581.758485,24955.710043,61655.905922,90491.054949,11351.809618,68295.081088,4841.842328,58768.898373,95320.600549,37303.331658,91998.603285,11085.904497,38767.327299,87472.498366,84739.205934,56311.179635,86412.966712,11833.698550,63638.770427,277.436721,73926.703715,31205.509066,5694.530404,17087.625589,45441.030225,61513.983398,81176.688608,47127.146348,39552.591626,65095.917262,40083.612433,16134.350064,90051.627295,1739.518308,6625.404966,1403.436867,70034.599386,11467.247331,60172.335230,65355.199889,48770.578978,52170.938469,76441.104376,87537.906268,39643.436788,61180.310310,43849.085856,26056.403453,73014.008849,7487.856283,26333.840164,46940.712518,38693.365339,32028.370559,64028.338097,84134.395601,93542.353993,45205.026705,31261.541902,33094.945572,10300.943921,71345.154325,49229.295626,352.571170,73084.672624,55854.700629,1756.008027,43119.271964
67321.947950,61928.343293,8474.471806,16092.526882,14099.281715,84915.576171,3630.433103,53742.718540,46095.886434,47479.518949,79799.121983,19109.895284,54967.375223,6132.962148,66050.607792,93660.740599,38161.332696,30078.945889,77795.136153,31703.686643,75283.972584,9056.678009,64798.632205,85584.916495,80401.832324,14027.927831,85937.487655,53486.504901,69882.628450,87693.495671,96605.776854,37204.576354,49621.838918,5080.248614,53297.103226,63721.120670,89995.824775,56927.536319,17463.839164,36091.711209,4407.055222,97262.961137,55201.606483,59374.430481,3395.923238,21252.214228,53035.171033,41557.255971,51331.160107,30830.307140,73260.942604,26615.132644,39886.985138,38059.574809,12200.049093,20288.817416,52087.502630,98137.536737,73775.322307,21970.131033,85831.032409,70381.099115,59174.707377,35452.871280,75461.347718,12471.810557,99173.991941,65457.172446,69399.346866,16637.831058,1548.883609,73806.402078,13900.792195,56750.490082,33180.832512,17296.715423,78002.704346,86216.003536,58853.971384,29333.864406,17046.310629,32114.913988,55948.997087,56933.295758,70174.488787,68149.046169,77222.113163,22261.991370,66286.582907,50997.435423,44232.122393,52117.615269,21378.534491,3406.829724,87570.486539,96839.882199,15878.640271,86744.478480,62297.054646,85277.987126,3382.309491,63845.938245,59084.389158,17283.101676,20596.428326,92265.221707,34579.817135,98599.132662,78481.225196,93433.788510,27932.997022,95527.535862,25548.702451,83881.994098,52460.831573,95723.191228,52031.040267,29682.944736,17985.182551,18317.623127,80680.380149,62217.304935,70435.238386,2058.914640,65624.134649,58005.724879,98898.796830,81502.774910,44750.203312,61195.851429,66780.761990,48132.512839,25041.789674,25865.151147,65415.614505,45638.217990,18130.372807,99995.431630,44237.350606,96611.597993,93429.220139,72170.347617,92139.133808,18977.922544,56052.341715,44599.965381,14701.113772,8083.381936,74282.910107,32686.296314,26401.005053,54963.290209,94903.601285,96836.243429,57022.204840,60527.735888,54841.968261,55921.001670,42030.510797,99592.171609,17116.853052,8811.272741,47724.684402,42158.642716,34676.423878,13140.298860,87796.860696,52806.796675,13135.730490,32034.211255,49418.394668,6564.950583,4204.558872,41557.528430,25542.873117,60256.900577,86157.493800,40243.986879,68340.282503,60440.403860,72930.283229,94741.287546,15403.694070,67833.884468,91577.530929,72425.898899,28361.620309,46419.499143,28346.900523,70392.131096,46011.670706,45463.753611,79203.403873,93736.355098,87622.396317,13879.827704,6876.653958,75419.257013,66686.624416,20012.384438
7453.468222,16105.019038,26577.335010,11658.027084,57662.547457,52120.208117,71914.927651,43820.041258,92364.195033,40255.210108,4260.445072,65294.478216,34996.497607,19664.139132,33128.362637,26574.028489,92090.038068,61489.982935,72993.527669,20436.938544,31882.114032,19005.198328,65900.692145,11085.517858,12741.553426,53523.088462,24965.345553,19618.207373,28942.345429,91651.969959,39630.591801,36395.813641,7756.988950,66207.926801,48053.840762,65419.536444,18328.134872,19968.768366,9239.577655,10692.329858,60223.978510,13500.022717,75986.808064,95220.476108,33164.161885,9115.170654,21794.504597,25254.199906,70605.153626,94788.032256,45691.138440,2487.267611,13793.230537,11591.830584,13572.785460,26534.783953,65114.919037,38538.131002,46152.991316,94057.264456,30190.100961,85783.583107,30453.078051,37947.089901,51991.509861,78506.918802,3366.626298,70319.644770,98475.687205,12606.203943,81011.974618,58699.665669,26106.226697,56998.782682,53920.141730,59270.388572,66113.953327,75714.646317,84524.588467,36719.106906,70502.678527,30215.726860,39206.374508,84295.909101,41807.557435,52779.159957,10830.693007,6922.476425,91317.290996,56983.684360,979.740835,21507.391910,42767.267420,31432.818922,59454.481801,94758.777318,9939.737678,62821.108136,65078.422042,8415.424837,75427.312069,46090.396614,67115.090496,1533.538719,3089.179249,21035.232226,60803.927281,69203.132613,96749.878534,45328.515701,5922.239472,67252.557061,75544.242598,45128.614016,51548.466115,17351.799987,97907.773963,62379.159113,24274.276449,89225.064913,19362.843426,25254.017274,10732.456776,62130.110883,56686.836186,70186.938614,56888.888155,66626.573901,33008.046703,21967.310150,75041.998727,8435.358726,68057.706754,42157.089223,9968.897481,71146.886040,63192.321440,70772.824752,40350.018606,59942.199927,16101.340453,46272.258068,27194.756941,91645.583042,91400.872075,78743.223047,8997.382982,89308.646038,41122.382159,33271.659421,78533.710904,60485.225575,58525.676731,89266.167717,22615.336412,15212.512870,59453.106284,79504.224557,81839.086761,92461.152977,1471.534661,56881.085488,896.511656,69529.241452,99038.174702,10865.409127,40676.127446,62230.496095,81638.233916,81026.146042,22172.695975,97739.574359,27298.404064,49367.452953,89385.157354,18699.276138,28110.675953,98382.540326,8007.922130,69233.058102,31654.199747,86541.633024,29718.283678,90179.876467,75807.800694,52333.620080,5392.389291,35260.906932,31837.844637,87231.476088,27722.059862,33309.379289,44112.561530,28618.571555,2838.620694,43150.736184,39483.980673,43514.748130,5381.232233,21122.214542
24540.894125,27553.928198,18861.788854,51839.298225,76921.381141,8246.946162,70538.574353,5032.057094,6629.486488,78546.496473,74265.115186,38283.686224,65088.129450,3983.398818,28463.562645,40895.930144,56317.018934,33855.951926,76156.837065,88154.863562,21087.427967,3878.896928,21464.242804,65199.989487,32497.468473,24302.863535,8350.725625,71981.449136,67817.611655,13731.957847,93103.663714,92358.505816,41285.886082,11965.452522,44197.803995,18207.267176,20212.398720,14736.378301,23239.324260,26841.885197,93282.874764,97504.439483,65125.571411,58371.004168,1487.838255,93589.134046,99266.934301,57804.857179,27445.085926,75423.771367,45959.720694,48532.513929,79302.668285,67423.963535,13732.503370,11800.136711,91726.827060,22083.229031,83781.585836,59544.438668,35815.186868,76885.249504,51902.944437,77101.072940,88850.702062,96100.748422,95308.340153,9063.100735,10837.126677,18547.664367,35904.985922,4120.001395,16052.103804,1030.557287,62491.005599,17539.942095,94619.691323,61757.939854,75344.799264,22064.777202,37181.711174,21304.519958,70597.291122,16484.379412,88728.483483,84329.794528,28284.516113,80455.310496,6413.023512,12066.101949,39999.749117,42228.210370,88951.351443,91902.693591,19329.283310,77802.053458,88003.441966,14637.623417,86865.154183,98840.568680,33185.287773,22770.140059,2960.570028,49237.391613,23800.697336,65451.575617,66777.333698,18420.388613,27209.515470,42122.132915,40485.165852,64391.226634,63426.652863,11082.456927,80875.606083,52155.136300,95412.251445,9160.122149,32610.446749,1825.274910,21226.224088,72610.195902,44053.485317,10177.575531,64512.889447,63382.768618,87979.628979,52516.331367,78020.392024,74844.783163,51356.900000,11205.679751,97614.923212,54317.470064,60443.071355,21415.620548,19769.045635,27220.405006,39836.009151,46978.561095,69342.537958,80321.174993,11369.787730,32769.190775,91403.631956,92245.393802,84924.327111,86815.883354,1405.515905,17534.773813,88641.158301,22631.740030,90144.969706,32694.643572,32809.315551,54657.859106,96077.412179,20788.944484,7174.190472,74097.804157,95633.727636,58531.090462,85303.483898,93248.650848,12848.560480,45746.555253,14664.271350,32617.606151,72966.960249,54500.280490,79596.167237,42309.498160,34821.455483,90965.954956,75078.688972,26225.087392,83211.348712,60003.016036,13040.970700,84616.864653,77537.789839,1682.128954,7248.604636,67682.759545,34376.772516,40057.920177,22340.618604,30454.184648,60846.864651,29514.809067,4551.988759,56480.592287,88045.899566,89855.472693,49729.243089,894.459999,35602.027899,64393.514428,33512.066141,8568.988102
18893.794872,13108.233377,50878.486299,53715.250345,4074.188287,25957.175224,79940.337727,87285.537035,85960.191250,92981.308463,71902.401642,63497.981043,94663.437407,79151.006268,31180.740542,29040.209923,19208.926399,53521.359183,59494.394561,80055.791039,83036.168239,64046.383357,36536.383280,71082.067758,53901.856003,86265.626358,71976.527794,89503.883893,50659.140740,5488.593888,98072.871984,69552.935649,18596.827256,48951.358236,23268.185947,22671.015579,74908.533450,3208.523674,9956.552568,60868.724654,96189.832127,81858.954199,24366.705697,90853.269488,61009.960421,55547.446229,19893.479365,80218.886810,9068.805365,79387.873962,60274.677802,92104.973641,43434.257272,96811.061118,63187.041353,97336.113266,83076.687430,35163.569101,86839.997112,33735.828171,40652.163026,84912.869049,3288.763773,59248.990271,33864.227286,26556.949710,81920.005840,8772.760689,29765.473374,91876.558398,69641.485380,25955.305454,73735.512551,94008.191067,16808.574942,34745.472925,49555.637250,36702.054297,14964.359688,58624.442652,16089.928213,75239.037527,50729.416246,59524.185475,72050.098599,13916.457553,56860.298694,55126.785983,49080.026690,43700.295759,88862.614143,89732.189706,28613.164809,92151.377906,48981.179930,62477.392084,18708.327616,30901.185770,71250.152764,48473.800979,22777.744122,40891.638097,74429.106470,96513.256709,34899.829118,91237.681402,31258.729587,84455.466404,27939.735653,46223.089312,43079.909010,44029.663902,21462.126793,93809.325246,3553.849330,93512.225382,7725.782752,60414.148061,48639.011318,56805.809432,4114.443774,37501.625461,46537.999091,32727.608572,29653.003320,95519.179058,95205.000647,48361.330926,26420.364781,66455.153410,96835.131942,49198.108893,7346.791461,71264.238366,45711.365555,42246.620615,62501.919722,76970.095179,26702.086973,90441.655364,23193.184445,69781.995973,34471.319219,44655.311227,63591.321172,38025.168586,38167.536562,71317.103914,98439.316637,86806.547870,28122.913345,2553.760364,24308.173284,74660.912426,35281.368973,53961.176641,70180.091437,30486.369573,2322.507521,96600.456209,96941.522973,99157.639453,45798.565102,4288.314434,70421.877772,91509.930647,46534.935039,32923.797447,68480.025779,73237.022003,23365.452811,91673.210214,43019.017929,57836.772020,36328.521394,6610.339054,95861.940597,74496.057946,77927.442958,94301.257187,61302.605816,6050.356257,96855.017588,85610.779090,80711.268720,32136.386515,39571.955685,50891.360110,62622.756078,41894.463242,47491.816319,59564.279052,41052.102649,93290.381410,63852.593476,11473.980420,84800.312011,10387.528469,44397.777857,53280.337790
83624.550461,67763.230658,44953.547957,26643.568344,25600.002679,81282.069388,33253.907388,21461.943229,55778.127287,11181.350299,15763.200416,17080.733057,17231.706593,12618.217958,2691.512147,97942.975302,44754.604463,42263.467822,48834.335366,7377.360494,84157.931054,96326.151675,66941.639536,25210.033702,89616.533039,30794.232965,36684.014113,74416.845050,41181.761424,81081.791960,27697.182793,24806.311839,48845.022619,72650.730740,51449.880172,74445.025288,53932.800081,84703.787550,95906.968506,9710.927368,95885.137886,11670.168876,26791.660414,13116.844432,24288.386824,29483.172551,11059.819688,69042.991277,71746.640409,59894.155044,76420.351808,55904.571416,56220.306719,43361.991297,81114.605109,45836.839712,74156.224299,17798.619175,20253.684715,15337.985676,98880.411172,47950.867498,40144.297552,47725.433744,20601.598237,91594.177714,22170.458985,74534.398308,76297.965265,18077.427445,84245.325666,72183.103104,29747.596357,11036.986080,85299.947527,54035.983171,40520.158621,96359.767205,23078.974448,12266.798984,56253.922202,99499.326246,68171.370437,12474.228875,42861.317496,49285.975499,58311.068624,17017.541749,67084.594711,78564.753329,32355.527462,65965.005836,26515.620827,72499.825004,13690.439534,47117.219054,64094.002671,35860.898509,21651.617316,40391.967889,53938.325943,5896.942982,12575.070947,83685.922291,16933.929052,97875.018464,37721.905462,57454.087663,94234.785622,60800.879900,69720.886683,50488.707824,60300.206099,37892.257074,62962.936690,3161.523549,87178.232563,21274.005267,20179.065334,54262.827227,99838.758632,52534.592786,20227.833016,26354.379413,25034.417743,33918.272540,73471.598457,89128.420405,69779.171039,95123.215763,29520.388294,23717.496982,1020.158698,42095.459231,7403.419226,17954.087740,39970.477695,45125.324678,75408.175439,34205.263270,5926.204532,45129.062076,84693.971084,66226.410621,83021.319139,47656.907774,69387.934206,70199.551655,68930.913031,89566.999530,24462.378882,68769.671617,42101.592270,44690.211889,95124.051020,67136.010003,78608.484465,68595.649430,56264.430362,48387.655457,63718.865193,85784.818646,72105.152429,64739.023881,27880.277877,79508.571692,82693.111657,67850.755562,24633.896323,58101.287050,2056.018786,30560.100891,3230.349079,86749.989907,96786.511502,86251.668208,34406.897634,66174.445661,56451.219817,3337.810619,55741.445145,80913.598689,72107.482272,97843.037405,25603.810577,67231.533245,64979.047362,4212.294996,35827.182676,21243.477724,52599.950443,99546.047859,7028.296323,24705.102873,64285.071693,34908.574190,4213.674518,46978.183304,2759.329706,28847.570831
5079.470307,4815.348529,59407.671712,8309.819376,91565.338426,56194.183214,94561.487574,25972.236014,22368.628829,51012.707391,29310.046623,78110.074011,31926.306033,1417.528848,75953.111370,57530.116600,68649.062130,40932.158732,61742.411586,4476.244759,62175.636445,14342.362030,4022.292571,69203.932758,39047.464892,68307.364255,4112.506949,43261.139400,15285.547559,6871.836645,72108.710221,20365.017856,11687.185164,31516.381933,28674.837269,3252.523543,87710.565138,23236.324796,29224.759547,10079.193921,74249.032177,58534.806207,88189.267922,6175.338210,59952.335045,64142.379291,63705.454800,28601.397129,5074.537976,25447.866386,33077.641878,67250.174412,39790.228406,37099.934439,36454.107123,78837.693289,5407.298694,40566.614062,22098.832642,20692.846243,47438.450744,94207.542853,41057.864089,59125.635898,25723.924740,69732.701348,62378.159478,13434.489831,92969.026181,91602.919015,23513.683788,67218.058312,50137.725175,11702.951663,73393.396511,10090.060220,75845.330945,37098.851311,38691.457339,80919.868911,62546.717688,71769.099253,48170.043276,2336.946048,8869.033646,84624.150436,81174.639326,14276.332330,25190.764452,3273.471922,34969.178563,72629.215186,97481.014765,76027.042689,31754.851083,23204.939505,45759.743991,94133.010551,36639.429326,38728.770126,85735.929519,60153.113105,5946.828437,35873.654694,71856.064805,79340.224938,45963.714904,47701.395703,16439.076203,84655.172233,28621.264614,78985.793881,56424.271439,76791.307880,81322.739918,65293.305122,61415.458270,62497.379198,79569.637442,86606.222759,65770.851110,14538.816005,59235.437898,63251.865875,90565.858685,90990.288971,86456.805370,36325.602629,85123.299476,23096.234649,75054.372791,70859.228995,83249.347791,81001.201218,6732.883643,55105.412549,60341.426110,52696.598537,2806.808205,76780.502350,37351.770723,31428.072809,55766.296184,93776.042198,8219.380690,37089.036103,59069.347273,69634.838950,99586.415291,38638.984669,56241.061662,65357.266400,53177.800664,15476.499560,28609.132228,43743.659303,6466.788485,15065.937551,80069.261968,91590.087997,38162.172191,55123.634713,62449.316946,21411.519935,36124.835885,69182.200579,76516.932473,96466.261985,21878.799069,79323.740715,73246.764289,59230.569782,10751.813478,29013.060473,53006.611934,18971.194158,66102.096566,12075.959160,88606.033144,65688.511810,50714.943866,44847.094760,31045.778164,3892.744484,60323.594310,59654.910382,47636.403823,66790.382831,74720.847923,27705.665744,58380.470782,12883.020114,82829.300448,20829.787682,34294.540039,18954.136286,90011.988251,10811.472512,15420.398225,11890.787273
90135.213217,88667.162550,71121.357045,887.026648,17680.222977,24127.968978,19858.220842,83782.319532,36203.928129,8464.253940,49470.831296,86918.871985,53311.348689,80516.609496,90811.616505,13634.942999,40171.519831,38448.020281,80425.325821,14892.367755,66153.686016,38805.796556,27775.387859,48982.986417,59635.584228,62069.927887,67937.122693,49647.572432,72881.400389,83357.520908,61538.359695,63016.613559,72024.683411,32659.716693,63903.640244,89704.906378,56787.685662,83761.861076,73487.225864,92991.613827,92226.115006,22958.057159,79910.485765,45537.463649,3474.666609,70722.102223,59172.406638,43646.186430,9170.122458,39597.732412,58538.554175,75323.808464,78403.528958,86313.942023,24306.794834,38039.113139,48383.869910,92243.917516,87686.685561,21265.270253,75601.438424,49225.045210,84281.883849,47626.121789,81884.761940,48185.524046,37331.028167,38672.447555,31947.385076,10818.253984,31664.061335,24173.500035,33776.311133,11574.547100,69710.963674,37250.977732,82296.649314,28883.370312,80897.164198,91466.771808,68481.102714,39435.718326,66790.580225,46884.631672,25749.660349,91097.375095,84923.744802,74133.530250,83341.292565,72610.430363,95398.800492,58942.730943,21835.475526,79680.684295,6568.852731,3720.237419,27866.208294,43899.880888,42392.685010,59813.593360,54718.134862,74056.746336,83987.093385,88494.446031,85631.293426,53698.057059,25745.423716,67927.942739,82581.427361,6642.587868,59394.714501,51062.530028,46078.306231,26185.294679,97947.161691,71827.966570,17282.669728,82870.906492,45961.496773,623.962293,55481.336808,41360.297219,59566.693226,77316.812324,21040.981513,66135.545947,81037.049780,48907.189798,10035.426789,23429.734744,8720.783157,64753.561687,97486.481070,92707.876532,53248.007672,83117.774495,46405.933545,78993.431378,51045.717188,28987.360859,85636.019282,10440.431642,80049.890924,31714.325466,36625.726312,77997.052568,3542.291990,53908.396076,60867.959014,49503.788753,54532.358360,16349.295776,90864.085962,14099.051539,93666.108137,11905.067428,80234.597523,74703.157870,60812.257263,90270.024302,98132.892604,69533.040410,55023.585942,95619.373627,62240.916896,8271.593567,78737.148076,8646.850441,87265.024981,29782.865217,37634.211290,72901.044217,40223.296850,17684.102168,4615.369637,76849.023198,95681.154773,8157.661617,30757.419227,56549.113740,57661.450359,85289.777577,72898.409552,48525.536274,99388.829106,66564.517642,60430.603739,79623.426583,41267.675466,21242.860955,69893.450884,39400.568024,90775.901355,24917.036780,35019.941604,53016.818204,33188.630383,13757.089680,61663.668635,20453.655318
